NO_OF_SAMPLES	691
FREQUENCY	200
TIME_STAMP	2022-09-29, 11:03:54	6867.40290917
FIRST_SAMPLE	59
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Amti
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	Force-plate 1
FORCE_PLATE_CORNER_POSX_POSY_X	-88.329201
FORCE_PLATE_CORNER_POSX_POSY_Y	573.721008
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	-89.185501
FORCE_PLATE_CORNER_NEGX_POSY_Y	115.864998
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	-592.245972
FORCE_PLATE_CORNER_NEGX_NEGY_Y	113.574997
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	-594.474976
FORCE_PLATE_CORNER_POSX_NEGY_Y	572.864990
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_LENGTH	508.000000
FORCE_PLATE_WIDTH	463.550000
Sample	Time	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
126	0.62500	-5.008679	8.689004	13.567570	3.163669	2.752305	-0.537492	-188.017963	206.609385	0.000000	
127	0.63000	-5.054101	8.643686	13.831485	3.191254	2.734365	-0.551283	-183.002936	204.783865	0.000000	
128	0.63500	-5.008678	8.529797	13.387328	3.208758	2.734639	-0.537651	-189.227761	213.249645	0.000000	
129	0.64000	-5.008142	8.620866	14.274621	3.182461	2.725243	-0.551369	-176.818314	197.858240	0.000000	
130	0.64500	-5.031910	8.620900	13.122700	3.190756	2.743565	-0.551278	-193.648892	215.907431	0.000000	
131	0.65000	-5.031560	8.780303	13.745247	3.164026	2.752242	-0.546592	-185.517359	203.687593	0.000000	
132	0.65500	-5.076604	8.574785	13.388030	3.172513	2.725158	-0.523679	-188.303624	210.394671	0.000000	
133	0.66000	-4.894131	8.552233	13.830796	3.154938	2.689029	-0.533071	-180.203926	202.436911	0.000000	
134	0.66500	-5.031721	8.574989	12.946239	3.181097	2.761574	-0.528356	-197.677961	218.255890	0.000000	
135	0.67000	-5.054239	8.643361	13.478618	3.172562	2.761390	-0.537486	-189.794587	208.773896	0.000000	
136	0.67500	-5.053810	8.529233	13.921425	3.163779	2.761319	-0.551356	-183.758613	201.817553	0.000000	
137	0.68000	-5.054127	8.688995	13.833287	3.164019	2.752236	-0.551223	-184.270905	202.655266	0.000000	
138	0.68500	-5.009085	8.689470	13.568527	3.208474	2.806949	-0.533063	-192.030761	209.895481	0.000000	
139	0.69000	-5.077387	8.689273	13.567610	3.190904	2.779622	-0.555847	-189.825185	208.615267	0.000000	
140	0.69500	-4.939968	8.643467	13.832764	3.163737	2.734247	-0.528436	-183.312632	202.776271	0.000000	
141	0.70000	-5.031368	8.620763	13.742935	3.173247	2.725248	-0.560453	-183.584927	204.864416	0.000000	
142	0.70500	-5.122611	8.643927	14.009717	3.227191	2.788827	-0.551351	-184.365521	204.735916	0.000000	
143	0.71000	-4.986229	8.666195	13.392142	3.163193	2.797620	-0.537584	-193.930651	209.356760	0.000000	
144	0.71500	-4.940388	8.666535	13.478311	3.190478	2.752587	-0.519286	-189.488799	210.038081	0.000000	
145	0.72000	-5.008471	8.574828	13.478698	3.163271	2.761378	-0.528399	-189.930440	208.289866	0.000000	
146	0.72500	-5.008707	8.734750	13.745216	3.172817	2.761384	-0.537506	-186.250416	204.462220	0.000000	
147	0.73000	-4.940228	8.643428	13.478590	3.163413	2.743341	-0.523827	-188.799392	208.095317	0.000000	
148	0.73500	-5.167467	8.551914	13.831609	3.181736	2.752213	-0.532846	-183.958844	204.363378	0.000000	
149	0.74000	-5.030903	8.620447	13.832290	3.163741	2.734128	-0.528331	-183.043264	202.851141	0.000000	
150	0.74500	-5.054386	8.620841	13.566572	3.190873	2.761563	-0.551312	-188.577359	208.833899	0.000000	
151	0.75000	-4.986175	8.575223	13.478962	3.181545	2.779713	-0.551434	-191.354168	209.640279	0.000000	
152	0.75500	-5.053721	8.574918	13.831667	3.172865	2.734206	-0.537529	-182.990138	203.653616	0.000000	
153	0.76000	-5.031515	8.575527	13.831402	3.209247	2.752684	-0.560599	-184.394794	206.286163	0.000000	
154	0.76500	-4.986197	8.666640	13.566706	3.190977	2.752594	-0.551358	-188.118568	208.702372	0.000000	
155	0.77000	-4.986420	8.575860	13.565492	3.227186	2.761994	-0.565272	-188.827630	211.662099	0.000000	
156	0.77500	-5.054100	8.620775	13.565468	3.190891	2.734378	-0.537508	-186.589561	208.852451	0.000000	
157	0.78000	-4.985876	8.643849	13.387707	3.208728	2.725539	-0.519232	-188.611817	212.895330	0.000000	
158	0.78500	-4.940419	8.575504	13.921297	3.191083	2.761702	-0.560705	-184.118644	203.645787	0.000000	
159	0.79000	-5.077054	8.689034	13.478528	3.181627	2.761405	-0.532851	-189.728167	209.310211	0.000000	
160	0.79500	-5.054185	8.643590	13.565071	3.182189	2.716236	-0.551217	-185.257377	208.148744	0.000000	
161	0.80000	-5.008636	8.688750	13.212422	3.145445	2.725044	-0.528211	-191.004668	210.799466	0.000000	
162	0.80500	-5.031270	8.552657	13.564916	3.226623	2.752767	-0.519323	-188.021167	211.699065	0.000000	
163	0.81000	-5.076983	8.643312	13.478531	3.172571	2.761359	-0.537455	-189.724935	208.776062	0.000000	
164	0.81500	-5.076518	8.734604	14.009374	3.173199	2.725036	-0.532800	-179.950275	200.624076	0.000000	
165	0.82000	-5.031242	8.620800	13.920729	3.182140	2.743367	-0.551332	-182.544068	202.879515	0.000000	
166	0.82500	-5.008925	8.666571	13.744134	3.182214	2.752499	-0.565094	-185.617966	205.363592	0.000000	
167	0.83000	-5.122532	8.643663	13.476164	3.209010	2.734434	-0.537428	-187.622959	211.515722	0.000000	
168	0.83500	-4.985936	8.689250	13.834184	3.181712	2.779586	-0.537618	-186.436203	203.920328	0.000000	
169	0.84000	-5.008390	8.734757	13.831074	3.164475	2.688925	-0.546576	-179.857258	202.586429	0.000000	
170	0.84500	-5.054482	8.689171	13.477684	3.173137	2.734288	-0.560363	-187.796121	208.693002	0.000000	
171	0.85000	-5.054489	8.621025	13.477413	3.208872	2.761708	-0.546750	-189.834346	211.554037	0.000000	
172	0.85500	-4.872495	8.575573	13.211706	3.190617	2.743774	-0.546941	-192.851138	214.577908	0.000000	
173	0.86000	-4.985847	8.620900	13.475819	3.182155	2.698240	-0.546702	-185.353896	209.596918	0.000000	
174	0.86500	-5.077368	8.711998	13.211178	3.182030	2.725290	-0.551120	-190.829930	213.517157	0.000000	
175	0.87000	-5.077155	8.711676	13.302414	3.172248	2.779430	-0.523648	-193.592724	211.314522	0.000000	
176	0.87500	-5.031524	8.620800	13.833592	3.181883	2.779592	-0.555962	-186.310741	204.142344	0.000000	
177	0.88000	-5.054261	8.575510	13.565303	3.226781	2.761815	-0.533057	-188.613930	211.636250	0.000000	
178	0.88500	-4.872816	8.644328	13.389563	3.208968	2.762004	-0.560735	-191.652038	212.882209	0.000000	
179	0.89000	-5.009029	8.644169	13.564545	3.218444	2.725660	-0.560538	-186.094496	210.827929	0.000000	
180	0.89500	-4.871895	8.666416	13.834285	3.163539	2.761484	-0.528547	-185.461117	202.672197	0.000000	
181	0.90000	-5.031175	8.575350	13.564037	3.208940	2.716442	-0.528402	-185.355603	210.341177	0.000000	
182	0.90500	-4.917457	8.620838	13.833575	3.172671	2.761530	-0.537715	-185.340215	203.476626	0.000000	
183	0.91000	-5.031595	8.735202	13.831935	3.209351	2.743550	-0.546707	-183.727126	205.816824	0.000000	
184	0.91500	-5.031319	8.665859	13.390626	3.145317	2.752141	-0.528249	-190.419501	208.046555	0.000000	
185	0.92000	-5.031554	8.575614	13.386586	3.227007	2.725688	-0.537611	-188.500143	214.485705	0.000000	
186	0.92500	-5.031639	8.620645	13.389017	3.163930	2.734283	-0.560416	-189.107631	209.598962	0.000000	
187	0.93000	-4.917426	8.712275	13.832445	3.190924	2.734461	-0.523881	-183.398515	204.544393	0.000000	
188	0.93500	-5.030914	8.551995	13.832659	3.163573	2.752259	-0.532993	-184.349149	203.034533	0.000000	
189	0.94000	-4.917638	8.575413	13.565593	3.181972	2.725495	-0.551459	-186.341638	208.328877	0.000000	
190	0.94500	-4.986324	8.735090	13.389057	3.191048	2.734491	-0.546681	-189.260047	211.276558	0.000000	
191	0.95000	-4.849873	8.689457	13.391235	3.163688	2.761652	-0.556057	-191.671401	209.337390	0.000000	
192	0.95500	-5.053637	8.574736	13.565283	3.163615	2.716040	-0.523695	-185.241708	206.982394	0.000000	
193	0.96000	-5.031417	8.666335	13.743964	3.173051	2.743310	-0.551267	-184.885193	204.700141	0.000000	
194	0.96500	-5.008183	8.575102	13.831208	3.181907	2.725278	-0.533005	-182.484493	204.313623	0.000000	
195	0.97000	-4.917715	8.735411	13.742613	3.209337	2.716548	-0.537635	-183.292055	207.156526	0.000000	
196	0.97500	-4.894418	8.620221	13.746239	3.118293	2.752084	-0.533031	-185.897695	200.818873	0.000000	
197	0.98000	-4.985892	8.621076	13.833023	3.208719	2.779809	-0.533129	-186.468108	206.090005	0.000000	
198	0.98500	-5.008462	8.620839	13.742409	3.182175	2.716265	-0.546720	-183.005980	205.521711	0.000000	
199	0.99000	-5.122217	8.552695	13.562904	3.244971	2.725635	-0.519200	-185.776234	213.083227	0.000000	
200	0.99500	-5.054517	8.689095	13.121494	3.164226	2.689025	-0.560253	-189.440097	213.694360	0.000000	
201	1.00000	-5.008601	8.620727	13.833197	3.172892	2.761440	-0.551361	-185.071176	203.498518	0.000000	
202	1.00500	-5.076536	8.620203	13.566848	3.154429	2.743073	-0.523652	-187.144335	206.145312	0.000000	
203	1.01000	-5.145584	8.620935	13.387260	3.209247	2.734483	-0.560352	-188.801725	213.010776	0.000000	
204	1.01500	-5.122036	8.574675	13.564992	3.163827	2.715982	-0.537372	-185.036586	207.002676	0.000000	
205	1.02000	-4.917526	8.506851	13.388343	3.181527	2.734557	-0.537736	-189.483817	211.269104	0.000000	
206	1.02500	-5.031696	8.666463	13.566787	3.182002	2.752472	-0.555870	-187.972201	208.040147	0.000000	
207	1.03000	-5.054317	8.643347	13.479374	3.172427	2.779490	-0.537510	-191.126461	208.752151	0.000000	
208	1.03500	-4.986042	8.575142	13.389073	3.172712	2.743456	-0.551360	-189.930319	210.392021	0.000000	
209	1.04000	-5.076889	8.575223	13.476737	3.208638	2.752592	-0.528382	-189.099945	211.685391	0.000000	
210	1.04500	-4.917775	8.552582	13.388565	3.181775	2.734580	-0.551472	-189.481625	211.145428	0.000000	
211	1.05000	-5.032005	8.620811	13.391137	3.181565	2.797774	-0.560537	-193.817887	210.882147	0.000000	
212	1.05500	-5.076795	8.643415	13.832306	3.173086	2.743239	-0.551230	-183.567047	203.459068	0.000000	
213	1.06000	-5.031629	8.506758	13.477624	3.181788	2.761607	-0.565165	-189.892776	209.885555	0.000000	
214	1.06500	-5.031363	8.689425	13.565055	3.208968	2.725446	-0.523744	-186.004881	209.985912	0.000000	
215	1.07000	-5.032030	8.620638	13.213617	3.163556	2.779572	-0.565051	-195.042080	212.360363	0.000000	
216	1.07500	-5.031462	8.575158	13.477798	3.190567	2.761586	-0.537599	-189.889247	210.328062	0.000000	
217	1.08000	-4.940634	8.667014	13.920893	3.209386	2.752768	-0.560663	-183.481628	204.699523	0.000000	
218	1.08500	-5.190691	8.688736	13.389096	3.181568	2.752188	-0.523502	-189.961308	210.708494	0.000000	
219	1.09000	-4.940923	8.621159	12.945666	3.208355	2.752852	-0.528484	-197.297825	220.226305	0.000000	
220	1.09500	-5.053946	8.643652	14.009154	3.191222	2.743374	-0.546722	-181.327507	202.177458	0.000000	
221	1.10000	-5.053557	8.574897	13.919939	3.172920	2.725130	-0.532935	-181.179157	202.362607	0.000000	
222	1.10500	-5.168048	8.711830	13.386599	3.182434	2.688937	-0.550965	-185.340492	210.742553	0.000000	
223	1.11000	-5.054393	8.666661	13.477441	3.217742	2.761718	-0.528378	-189.834962	212.074253	0.000000	
224	1.11500	-5.053975	8.666421	13.831641	3.191100	2.734322	-0.537499	-182.998125	204.703680	0.000000	
225	1.12000	-5.053665	8.620675	13.741131	3.182210	2.689017	-0.532855	-180.906402	205.543969	0.000000	
226	1.12500	-5.053766	8.551938	13.744309	3.163466	2.761292	-0.532967	-186.122808	204.335610	0.000000	
227	1.13000	-4.985717	8.689134	13.833324	3.172799	2.752353	-0.532974	-184.479792	203.289043	0.000000	
228	1.13500	-5.076591	8.620813	13.829769	3.191440	2.698129	-0.546630	-180.339456	204.889981	0.000000	
229	1.14000	-4.917578	8.529808	13.832377	3.181976	2.752640	-0.560730	-184.713178	204.434227	0.000000	
230	1.14500	-5.031497	8.643263	13.123292	3.163383	2.734234	-0.528252	-192.930354	213.742651	0.000000	
231	1.15000	-5.008246	8.574681	13.744750	3.145500	2.752167	-0.537554	-185.587509	202.954717	0.000000	
232	1.15500	-5.030765	8.665669	13.833222	3.127654	2.724778	-0.528217	-182.355442	200.095939	0.000000	
233	1.16000	-5.008133	8.643368	13.832259	3.172695	2.734200	-0.519184	-183.115758	203.431590	0.000000	
234	1.16500	-5.008889	8.575650	13.387429	3.226863	2.743819	-0.537666	-189.911356	214.461270	0.000000	
235	1.17000	-4.985591	8.574831	13.744049	3.145811	2.734136	-0.551327	-184.351959	202.987305	0.000000	
236	1.17500	-4.985676	8.529645	13.831370	3.182076	2.734434	-0.556026	-183.210370	204.456903	0.000000	
237	1.18000	-4.985078	8.575038	14.008616	3.181749	2.725233	-0.514694	-180.239176	201.707950	0.000000	
238	1.18500	-5.145292	8.574663	13.478884	3.163499	2.779349	-0.551188	-190.848819	208.304377	0.000000	
239	1.19000	-4.895069	8.711959	13.479231	3.145818	2.734263	-0.551328	-188.253039	206.573608	0.000000	
240	1.19500	-4.986278	8.643797	13.566815	3.182076	2.752566	-0.565125	-188.114720	208.113020	0.000000	
241	1.20000	-5.008348	8.484245	13.918888	3.209172	2.734605	-0.551498	-182.005468	205.247019	0.000000	
242	1.20500	-5.054279	8.688964	13.567376	3.163811	2.752266	-0.546610	-187.881279	206.622899	0.000000	
243	1.21000	-5.122345	8.688876	13.921657	3.164156	2.752139	-0.555729	-182.896229	201.375559	0.000000	
244	1.21500	-4.939586	8.574957	13.920290	3.163703	2.716130	-0.519289	-180.860585	201.695194	0.000000	
245	1.22000	-4.985842	8.529518	13.387686	3.172852	2.716321	-0.551355	-187.923687	210.562721	0.000000	
246	1.22500	-5.121718	8.688716	13.919458	3.164130	2.697756	-0.523531	-179.019965	201.406039	0.000000	
247	1.23000	-4.985745	8.689206	13.833448	3.181724	2.761463	-0.528415	-185.136541	203.932195	0.000000	
248	1.23500	-5.122377	8.620927	13.563144	3.209421	2.698252	-0.546581	-183.753508	210.254080	0.000000	
249	1.24000	-5.008541	8.574827	13.390058	3.163223	2.761392	-0.528391	-191.187586	209.668778	0.000000	
